"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Calcium","Iron","Potassium","Sugar","VitaminC","VitaminD","VitaminE","HighSodium","HighCalories","HighProtein","HighSugar","HighTotalFat"
"675",5210,"TURKEY,FRYER-ROASTERS,LT MEAT,MEAT ONLY,CKD,RSTD",140,30.19,1.18,0,818,86,15,1.57,354,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"676",5211,"TURKEY,FRYER-ROASTERS,DK MEAT,MEAT ONLY,RAW",111,20.46,2.67,0,945,81,13,1.66,318,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"677",5212,"TURKEY,FRYER-ROASTERS,DK MEAT,MEAT ONLY,CKD,RSTD",162,28.84,4.31,0,1038,112,26,2.41,320,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"678",5213,"TURKEY,FRYER-ROASTERS,BACK,MEAT&SKN,RAW",151,19.89,7.27,0,861,86,19,1.4,274,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"679",5214,"TURKEY,FRYER-ROASTERS,BACK,MEAT&SKN,CKD,RSTD",204,26.15,10.24,0,959,108,36,1.85,278,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"680",5215,"TURKEY,FRYER-ROASTERS,BACK,MEAT ONLY,RAW",120,20.66,3.51,0,908,74,19,1.44,294,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"681",5216,"TURKEY,FRYER-ROASTERS,BACK,MEAT ONLY,CKD,RSTD",170,28.02,5.64,0,985,95,36,1.85,288,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"682",5217,"TURKEY,FRYER-ROASTERS,BREAST,MEAT&SKN,RAW",125,23.76,2.65,0,731,70,11,1.19,353,0,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"683",5218,"TURKEY,FRYER-ROASTERS,BREAST,MEAT&SKN,CKD,RSTD",153,29.07,3.2,0,787,90,15,1.57,356,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"684",5219,"TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,RAW",111,24.6,0.65,0,741,62,10,1.17,372,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"685",5220,"TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,CKD,RSTD",135,30.06,0.74,0,777,83,12,1.53,371,0,0,0.2,0.09,1,0,1,0,0
"686",5221,"TURKEY,FRYER-ROASTERS,LEG,MEAT&SKN,RAW",118,20.13,3.57,0,945,87,11,1.74,320,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"687",5222,"TURKEY,FRYER-ROASTERS,LEG,MEAT&SKN,CKD,RSTD",170,28.49,5.41,0,1048,70,23,2.59,327,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"688",5223,"TURKEY,FRYER-ROASTERS,LEG,MEAT ONLY,RAW",108,20.35,2.37,0,969,84,10,1.77,329,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"689",5224,"TURKEY,FRYER-ROASTERS,LEG,MEAT ONLY,CKD,RSTD",159,29.19,3.77,0,1054,119,22,2.66,333,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"690",5225,"TURKEY,FRYER-ROASTERS,WING,MEAT&SKN,RAW",159,20.85,7.72,0,818,98,14,1.39,215,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"691",5226,"TURKEY,FRYER-ROASTERS,WING,MEAT&SKN,CKD,RSTD",207,27.65,9.87,0,985,115,29,1.81,235,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"692",5227,"TURKEY,FRYER-ROASTERS,WING,MEAT ONLY,RAW",106,22.49,1.12,0,908,81,12,1.43,271,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"693",5228,"TURKEY,FRYER-ROASTERS,WING,MEAT ONLY,CKD,RSTD",163,30.85,3.44,0,1029,102,26,1.78,274,0,0,0.2,0.09,1,0,1,0,0
"694",5229,"TURKEY,YOUNG HEN,MEAT&SKN&GIBLETS&NECK,RAW",166,20.15,8.78,0.11,890,73,16,1.89,343,8.20492025989368,0.2,0.577190904784462,1.45826641912277,1,0,1,0,0
"695",5230,"TURKEY,YOUNG HEN,MEAT&SKN&GIBLETS&NECK,CKD,RSTD",215,28,10.55,0.07,890,94,26,1.97,349,8.20492025989368,0.1,0.577190904784462,1.45826641912277,1,0,1,0,1
"696",5231,"TURKEY,YOUNG HEN,MEAT&SKN,RAW",168,20.18,9.09,0,870,63,15,1.6,339,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"697",5232,"TURKEY,YOUNG HEN,MEAT&SKN,CKD,RSTD",218,28.09,10.88,0,900,78,26,1.78,360,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"698",5233,"TURKEY,YOUNG HEN,MEAT ONLY,RAW",122,21.76,3.18,0,919,60,15,1.62,372,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"699",5234,"TURKEY,YOUNG HEN,MEAT ONLY,CKD,RSTD",175,29.25,5.51,0,928,73,25,1.76,378,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"700",5235,"TURKEY,YOUNG HEN,SKN ONLY,RAW",417,11.79,40.62,0,549,81,19,1.52,136,8.20492025989368,0,0.577190904784462,1.45826641912277,0,1,0,0,1
"701",5236,"TURKEY,YOUNG HEN,SKN ONLY,CKD,RSTD",482,19.03,44.45,0,689,106,32,1.82,189,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"702",5237,"TURKEY,YOUNG HEN,LT MEAT,MEAT&SKN,RAW",165,21.51,8.1,0,807,62,13,1.41,343,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"703",5238,"TURKEY,YOUNG HEN,LT MEAT,MEAT&SKN,CKD,RSTD",207,28.64,9.4,0,838,74,23,1.39,364,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"704",5239,"TURKEY,YOUNG HEN,DK MEAT,MEAT&SKN,RAW",172,18.65,10.25,0,928,65,18,1.83,334,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"705",5240,"TURKEY,YOUNG HEN,DK MEAT,MEAT&SKN,CKD,RSTD",232,27.37,12.78,0,977,84,31,2.28,353,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"706",5241,"TURKEY,YOUNG HEN,LT MEAT,MEAT ONLY,RAW",116,23.64,1.66,0,861,58,12,1.38,378,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"707",5242,"TURKEY,YOUNG HEN,LT MEAT,MEAT ONLY,CKD,RSTD",161,29.89,3.74,0,861,68,21,1.31,395,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"708",5243,"TURKEY,YOUNG HEN,DK MEAT,MEAT ONLY,RAW",130,20.07,4.88,0,996,62,18,1.9,365,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"709",5244,"TURKEY,YOUNG HEN,DK MEAT,MEAT ONLY,CKD,RSTD",192,28.42,7.79,0,1004,80,30,2.33,371,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"710",5245,"TURKEY,YOUNG HEN,BACK,MEAT&SKN,RAW",218,17.51,15.93,0,870,68,18,1.78,304,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"711",5246,"TURKEY,YOUNG HEN,BACK,MEAT&SKN,CKD,RSTD",254,26.41,15.64,0,945,85,31,2.22,339,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"712",5247,"TURKEY,YOUNG HEN,BREAST,MEAT&SKN,RAW",167,21.62,8.3,0,807,62,13,1.41,342,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"713",5248,"TURKEY,YOUNG HEN,BREAST,MEAT&SKN,CKD,RSTD",194,28.8,7.86,0,838,72,22,1.36,367,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"714",5249,"TURKEY,YOUNG HEN,LEG,MEAT&SKN,RAW",151,19.46,7.5,0,959,63,18,1.87,350,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"715",5250,"TURKEY,YOUNG HEN,LEG,MEAT&SKN,CKD,RSTD",213,27.73,10.5,0,985,82,30,2.29,360,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"716",5251,"TURKEY,YOUNG HEN,WING,MEAT&SKN,RAW",210,19.93,13.87,0,768,65,14,1.43,311,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"717",5252,"TURKEY,YOUNG HEN,WING,MEAT&SKN,CKD,RSTD",238,27.3,13.46,0,818,77,24,1.43,344,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"718",5253,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,RAW",152,20.39,7.21,0.08,959,81,15,1.5,351,8.20492025989368,0.2,0.577190904784462,1.45826641912277,1,0,1,0,0
"719",5254,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,CKD,RSTD",199,27.97,8.81,0.1,977,96,26,2,353,8.20492025989368,0.1,0.577190904784462,1.45826641912277,1,0,1,0,0
"720",5255,"TURKEY,YOUNG TOM,MEAT&SKN,RAW",154,20.45,7.43,0,937,72,15,1.28,348,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"721",5256,"TURKEY,YOUNG TOM,MEAT&SKN,CKD,RSTD",202,28.09,9.06,0,977,82,27,1.78,360,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"722",5257,"TURKEY,YOUNG TOM,MEAT ONLY,RAW",117,21.72,2.7,0,985,68,14,1.3,393,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"723",5258,"TURKEY,YOUNG TOM,MEAT ONLY,CKD,RSTD",168,29.36,4.68,0,996,77,25,1.78,392,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"724",5259,"TURKEY,YOUNG TOM,SKN ONLY,RAW",368,13.24,34.56,0,645,95,18,1.2,871,8.20492025989368,0,0.577190904784462,1.45826641912277,0,1,1,0,1
"725",5260,"TURKEY,YOUNG TOM,SKN ONLY,CKD,RSTD",422,20.14,37.25,0,861,117,37,1.76,197,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"726",5261,"TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,RAW",156,21.63,7.04,0,890,67,13,1.04,354,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"727",5262,"TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,CKD,RSTD",191,28.48,7.7,0,928,75,21,1.41,365,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"728",5263,"TURKEY,YOUNG TOM,DK MEAT,MEAT&SKN,RAW",152,19.05,7.89,0,1004,77,17,1.57,341,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"729",5264,"TURKEY,YOUNG TOM,DK MEAT,MEAT&SKN,CKD,RSTD",216,27.58,10.85,0,1048,91,35,2.26,353,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"730",5265,"TURKEY,YOUNG TOM,LT MEAT,MEAT ONLY,RAW",114,23.43,1.57,0,928,62,12,1.01,406,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"731",5266,"TURKEY,YOUNG TOM,LT MEAT,MEAT ONLY,CKD,RSTD",154,29.88,2.92,0,937,69,18,1.36,399,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"732",5267,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,RAW",123,20.04,4.11,0,1048,75,17,1.62,369,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"733",5268,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,CKD,RSTD",185,28.68,6.98,0,1062,88,35,2.33,372,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"734",5269,"TURKEY,YOUNG TOM,BACK,MEAT&SKN,RAW",179,18.47,11.14,0,969,79,17,1.53,319,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"735",5270,"TURKEY,YOUNG TOM,BACK,MEAT&SKN,CKD,RSTD",238,26.8,13.65,0,1020,94,35,2.21,340,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"736",5271,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,RAW",151,21.96,6.34,0,890,67,13,1.04,360,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"737",5272,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,CKD,RSTD",189,28.61,7.39,0,928,75,21,1.41,367,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"738",5273,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,RAW",141,19.54,6.34,0,1020,76,17,1.59,352,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"739",5274,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,CKD,RSTD",206,27.93,9.63,0,1048,90,35,2.28,359,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"740",5275,"TURKEY,YOUNG TOM,WING,MEAT&SKN,RAW",188,20.45,11.22,0,861,72,13,1.07,325,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"741",5276,"TURKEY,YOUNG TOM,WING,MEAT&SKN,CKD,RSTD",221,27.45,11.5,0,919,81,23,1.46,348,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"742",5277,"CHICKEN,CND,MEAT ONLY,W/BROTH",165,21.77,7.95,0,761,62,14,1.58,170,0,2,0.1,0.26,1,0,1,0,0
"743",5282,"PATE DE FOIE GRAS,CND (GOOSE LIVER PATE),SMOKED",462,11.4,43.84,4.67,952,150,70,5.5,170,8.20492025989368,2,0.577190904784462,1.45826641912277,1,1,0,0,1
"744",5284,"TURKEY,CND,MEAT ONLY,W/BROTH",169,23.68,6.86,1.47,718,66,12,1.86,296,0,2,0.3,0.27,1,0,1,0,0
"745",5285,"TURKEY,DICED,LT&DK MEAT,SEASONED",138,18.7,6,1,1091,55,1,1.8,402,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"746",5286,"TURKEY AND GRAVY,FROZEN",67,5.88,2.63,4.61,812,18,14,0.93,705,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,0,0,0
"747",5292,"TURKEY PATTIES,BREADED,BATTERED,FRIED",283,14,18,15.7,825,75,14,2.2,352,0.32,0,0.1,0.93,1,1,1,0,1
"748",5293,"TURKEY BREAST,PRE-BASTED,MEAT&SKN,CKD,RSTD",126,22.16,3.46,0,633,42,9,0.66,322,8.20492025989368,0,0.577190904784462,1.45826641912277,0,0,1,0,0
"749",5294,"TURKEY THIGH,PRE-BASTED,MEAT&SKN,CKD,RSTD",157,18.8,8.54,0,686,62,8,1.51,315,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"750",5295,"TURKEY RST,BNLESS,FRZ,SEASONED,LT&DK MEAT,RAW",120,17.6,2.2,6.4,935,53,1,2.1,457,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"751",5296,"TURKEY RST,BNLESS,FRZ,SEASONED,LT&DK MEAT,RSTD",155,21.32,5.78,3.07,938,53,5,1.63,377,0,0,0.2,0.38,1,0,1,0,0
"752",5300,"TURKEY STKS,BREADED,BATTERED,FRIED",279,14.2,16.9,17,1080,64,14,2.2,336,8.20492025989368,0,0.577190904784462,1.45826641912277,1,1,1,0,1
"753",5301,"POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS W/SKN,RAW",272,11.39,24.73,0,645,130,138,1.57,133,8.20492025989368,1.5,0.577190904784462,1.45826641912277,0,1,0,0,1
"754",5302,"POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS WO/SKN,RAW",199,13.79,15.48,0,768,104,123,1.73,159,8.20492025989368,3,0.577190904784462,1.45826641912277,1,0,1,0,1
"755",5303,"POULTRY,MECHANICALLY DEBONED,FROM MATURE HENS,RAW",243,14.72,19.98,0,645,143,187,1.22,133,8.20492025989368,2,0.577190904784462,1.45826641912277,0,1,1,0,1
"756",5304,"TURKEY,MECHANICALLY DEBONED,FROM TURKEY FRAMES,RAW",201,13.29,15.96,0,731,95,145,1.61,210,8.20492025989368,0,0.577190904784462,1.45826641912277,1,0,1,0,1
"757",5305,"Poultry food products, ground turkey, raw",148,19.66,7.66,0,838,69,19,1.09,310,0,0,0.4,0.09,1,0,1,0,0
"758",5306,"Poultry food products, ground turkey, cooked",203,27.37,10.4,0,1029,93,28,1.52,373,0,0,0.2,0.11,1,0,1,0,1
"759",5307,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,RAW",200,17.15,14.02,0,870,101,11,0.78,309,0,0.5,0.577190904784462,0.28,1,0,1,0,1
"760",5308,"CHICKEN,CORNISH GAME HENS,MEAT&SKN,CKD,RSTD",259,22.27,18.21,0,900,131,13,0.91,319,0,0.5,0.1,0.36,1,1,1,0,1
"761",5309,"CHICKEN,CORNISH GAME HENS,MEAT ONLY,RAW",116,20.04,3.33,0,937,91,12,0.74,345,0,0.6,0.577190904784462,0.21,1,0,1,0,0
"762",5310,"CHICKEN,CORNISH GAME HENS,MEAT ONLY,CKD,RSTD",134,23.3,3.87,0,890,106,13,0.77,325,0,0.6,0.1,0.24,1,0,1,0,0
"763",5311,"CHICKEN,CANNED,NO BROTH",185,25.3,8.1,0.9,734,50,14,1.3,187,0,0,0.1,0.32,1,0,1,0,0
"764",5312,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV",211,19.67,12.67,3.34,876,126,28,2.41,229,2.04,0,0.577190904784462,0.36,1,0,1,0,1
"765",5313,"CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV,HTD (MICROWAVE)",248,25.34,13.9,3.84,1079,156,38,2.74,329,2.1,0.5,0.577190904784462,0.38,1,1,1,0,1
"766",5314,"CHKN,BROLRS OR FRYERS,BRST,SKNLSS,BNLESS,MEAT OLY,ENHCED,RAW",104,19.75,2.73,0,553,59,4,0.36,360,0,0,0.1,0.08,0,0,1,0,0
"767",5315,"DUCK,YNG DUCKLING,DOM,WH PEKIN,BRST,MEAT&SKN,BNLESS,CKD,RSTD",202,24.5,10.85,0,1082,136,8,3.26,1,8.20492025989368,2.8,0.577190904784462,1.45826641912277,1,0,1,0,1
"768",5316,"DUCK,YNG DUCKL,DOM,WH PEKIN,BRST,MEAT,BNLESS,CKD WO/SKN,BRLD",140,27.6,2.5,0,272,143,9,4.49,1,8.20492025989368,3.2,0.577190904784462,1.45826641912277,0,0,1,0,0
"769",5317,"DUCK,YNG DUCKLING,DOM,WH PEKIN,LEG,MEAT&SKN,BONE IN,CKD,RSTD",217,26.75,11.4,0,279,114,10,2.08,1,8.20492025989368,1.5,0.577190904784462,1.45826641912277,0,0,1,0,1
"770",5318,"DUCK,YNG DUCKL,DOM,WH PEKIN,LEG,MEAT,BONE IN,CKD WO/SKN,BRSD",178,29.1,5.96,0,275,105,10,2.33,1,8.20492025989368,2.3,0.577190904784462,1.45826641912277,0,0,1,0,0
"771",5320,"CHICKEN,WING,FRZ,GLAZED,BBQ FLAV,HTD (CONVENTIONAL OVEN)",242,22.24,14.87,3.36,817,136,28,1.97,289,1.94,0,0.577190904784462,0.44,1,1,1,0,1
"772",5321,"CHICKEN NUGGETS,FRZ,CKD",296,15.27,19.82,14.09,815,43,31,1.18,341,0,0,0.3,1.27,1,1,1,0,1
"773",5322,"CHICKEN NUGGETS,FRZ,UNCKD",276,13.89,18.06,14.38,672,36,22,1.06,323,0,0,0.577190904784462,1.18,1,1,1,0,1
"774",5323,"CHICKEN PATTY,FRZ,UNCKD",292,14.33,20.04,13.61,775,45,20,0.93,322,0,0,0.577190904784462,1.18,1,1,1,0,1
"775",5324,"CHICKEN PATTY,FRZ,CKD",287,14.85,19.58,12.84,790,43,19,0.95,337,0,0,0.577190904784462,1.28,1,1,1,0,1
"776",5325,"CHICKEN BREAST TENDERS,CKD,CONVENTIONAL OVEN",293,15.78,17.69,17,708,44,18,1.14,289,0.41,0,0.2,0.4,1,1,1,0,1
"777",5326,"CHICKEN BREAST TENDERS,CKD,MICROWAVED",252,16.35,12.89,17.56,696,45,14,1,297,0,0,0.577190904784462,0.37,1,1,1,0,1
"778",5327,"CHICKEN BREAST TENDERS,UNCKD",263,14.73,15.75,15.01,702,41,19,1.11,285,0.37,0.8,0.577190904784462,0.08,1,1,1,0,1
"779",5332,"CHICKEN,GROUND,RAW",143,17.44,8.1,0.04,861,86,6,0.82,631,0,0,0.577190904784462,0.27,1,0,1,0,0
"780",5333,"CHICKEN,GROUND,CRUMBLES,CKD,PAN-BROWNED",189,23.28,10.92,0,1004,107,8,0.93,749,0,0,0.577190904784462,0.39,1,0,1,0,1
"781",5335,"CHICK,FEET,BOILED",215,19.4,14.6,0.2,928,84,88,0.91,401,0,0,0.2,0.27,1,0,1,0,1
"782",5336,"USDA CMDTY CHICK,CND,MEAT ONLY,DRND",162,27.52,5.72,0,485,83,12,1.16,227,0,0,0.577190904784462,0.27,0,0,1,0,0
"783",5337,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O",129,22.02,4.58,0,460,67,10,0.93,185,0,0,0.577190904784462,0.21,0,0,1,0,0
"784",5338,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH",133,22.41,4.69,0.23,465,67,10,0.97,204,0.03,0,0.577190904784462,0.21,0,0,1,0,0
"785",5341,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT ONLY,CKD,ROTISSERIE,ORI",205,25.34,11.54,0,921,123,38,0.97,400,0,0,0.577190904784462,0.25,1,0,1,0,1
"786",5342,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,ROTISSERIE,O",148,29.07,3.49,0,572,89,14,0.48,375,0,0,0.577190904784462,0.17,0,0,1,0,0
"787",5343,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,ROTISSERIE,",176,28.74,6.81,0,664,160,21,1.09,392,0,0,0.577190904784462,0.3,1,0,1,0,0
"788",5344,"CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,ROTISSERIE,ORIGINAL",406,17.66,37.24,0,616,141,25,0.98,319,0.11,0,0.577190904784462,0.36,0,1,1,0,1
"789",5345,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT ONLY,CKD,ROTISSERIE,OR",196,24.06,11.09,0,568,130,13,0.97,340,0,0,0.577190904784462,0.25,0,0,1,0,1
"790",5346,"CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,ROTISSERIE,ORI",197,27.69,9.53,0,982,140,32,0.97,415,0,0,0.577190904784462,0.28,1,0,1,0,0
"791",5347,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT & SKN,CKD,ROTISSERIE,OR",260,23.23,18.59,0,842,128,35,0.97,370,0.03,0,0.577190904784462,0.28,1,1,1,0,1
"792",5348,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT & SKN,CKD,ROTISSERIE,",184,27.48,8.18,0,578,96,15,0.55,367,0.02,0,0.577190904784462,0.2,0,0,1,0,0
"793",5349,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT & SKN,CKD,ROTISSERIE",215,26.86,11.98,0,658,156,21,1.07,370,0.02,0,0.577190904784462,0.31,1,0,1,0,1
"794",5351,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT & SKN,CKD,ROTISSERIE,O",233,22.93,15.7,0,576,132,15,0.97,336,0.02,0,0.577190904784462,0.27,0,1,1,0,1
"795",5352,"CHICKEN,BROILERS OR FRYERS,WING,MEAT & SKN,CKD,ROTISSERIE,OR",266,24.34,18.77,0,871,140,29,0.97,375,0.04,0,0.577190904784462,0.3,1,1,1,0,1
"796",5353,"USDA CMDTY,CHICK FAJITA STRIPS,FRZ",135,18.56,5.73,2.23,1043,88,13,0.99,362,0,0,0.577190904784462,0.22,1,0,1,0,0
"797",5354,"USDA CMDTY,TURKEY TACO MEAT,FRZ,CKD",148,16.8,7.58,3.03,893,71,69,1.8,376,0,0,0.577190904784462,0.25,1,0,1,0,0
"798",5600,"USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ",118,16.3,4,3.1,1142,64,7,1,328,1.2,0,0.577190904784462,1.45826641912277,1,0,1,0,0
"799",5621,"EMU,GROUND,RAW",134,22.77,4.03,0,818,69,7,4.02,413,0,0,0.577190904784462,0.24,1,0,1,0,0
"800",5622,"EMU,GROUND,CKD,PAN-BROILED",163,28.43,4.65,0,908,87,8,5.01,473,0,0,0.577190904784462,0.24,1,0,1,0,0
"801",5623,"EMU,FAN FILLET,RAW",103,22.5,0.8,0,290,71,3,4.5,391,0,0,0.577190904784462,0.22,0,0,1,0,0
"802",5624,"EMU,FAN FILLET,CKD,BRLD",154,31.27,2.3,0,787,82,6,4.56,497,0,0,0.577190904784462,0.23,1,0,1,0,0
"803",5625,"EMU,FLAT FILLET,RAW",102,22.25,0.74,0,319,71,3,5,314,0,0,0.577190904784462,0.22,0,0,1,0,0
"804",5626,"EMU,FULL RUMP,RAW",112,22.83,1.64,0,1136,85,4,4.96,424,0,0,0.577190904784462,0.23,1,0,1,0,0
"805",5627,"EMU,FULL RUMP,CKD,BRLD",168,33.67,2.68,0,279,129,7,6.89,417,0,0,0.577190904784462,0.26,0,0,1,0,0
"806",5628,"EMU,INSIDE DRUM,RAW",108,22.22,1.49,0,269,67,4,5.23,410,0,0,0.577190904784462,0.22,0,0,1,0,0
"807",5629,"EMU,INSIDE DRUMS,CKD,BRLD",156,32.38,2.01,0,287,91,6,7.27,404,0,0,0.577190904784462,0.25,0,0,1,0,0
"808",5630,"EMU,OUTSIDE DRUM,RAW",103,23.08,0.48,0,267,78,3,4.5,413,0,0,0.577190904784462,0.17,0,0,1,0,0
"809",5631,"EMU,OYSTER,RAW",141,22.81,4.86,0,319,81,4,5.5,325,0,0,0.577190904784462,0.24,0,0,1,0,0
"810",5632,"EMU,TOP LOIN,CKD,BRLD",152,29.07,3.13,0,838,88,9,5.07,472,0,0,0.577190904784462,0.23,1,0,1,0,0
"811",5641,"OSTRICH,GROUND,RAW",165,20.22,8.7,0,977,71,7,2.91,370,0,0,0.577190904784462,0.24,1,0,1,0,0
"812",5642,"OSTRICH,GROUND,CKD,PAN-BROILED",175,26.15,7.07,0,1048,83,8,3.43,416,0,0,0.1,0.24,1,0,1,0,0
"813",5643,"OSTRICH,FAN,RAW",117,21.81,2.65,0,1004,73,6,4.38,399,0,0,0.577190904784462,0.2,1,0,1,0,0
"814",5644,"OSTRICH,INSIDE LEG,RAW",111,22.39,1.72,0,977,66,5,2.3,413,0,0,0.577190904784462,0.2,1,0,1,0,0
"815",5645,"OSTRICH,INSIDE LEG,CKD",141,29.01,1.94,0,1072,73,6,3.12,448,0,0,0.577190904784462,0.22,1,0,1,0,0
"816",5646,"OSTRICH,INSIDE STRIP,RAW",127,23.69,2.87,0,1013,73,5,4.2,424,0,0,0.577190904784462,0.21,1,0,1,0,0
"817",5647,"OSTRICH,INSIDE STRIP,CKD",164,29.37,4.26,0,985,97,5,4.8,463,0,0,0.577190904784462,0.24,1,0,1,0,0
